ad_id,page_id,page_name,ad_creative_bodies,ad_delivery_start_time,bylines,ad_snapshot_url,estimated_audience_size_lower,male,female,young,middle,old,delivery_by_region,estimated_audience_size_upper,ad_delivery_stop_time,currency,spend_lower,spend_upper,impressions_lower,impressions_upper,Australian Capital Territory,New South Wales,Northern Territory,Queensland,South Australia,Tasmania,Victoria,Western Australia
176866678723724,102329728050606,Yes23,"Indigenous communities are calling for constitutional recognition through an advisory voice to Parliament.

It would give Indigenous Australians a say on issues affecting them, leading to better outcomes for Indigenous health, education and quality of life.

86% of Indigenous Australians support it. So should we.

Vote YES in the national referendum for Indigenous constitutional recognition.

Authorised by Dean Parkin, Australians for Indigenous Constitutional Recognition, North Sydney NSW.",2023-07-23,Yes23,https://www.facebook.com/ads/archive/render_ad/?id=176866678723724&access_token=EAArd4ZCxT9FkBAGwLGa0BGnuLzAQR5hdaWwXqHdlCvh6vP3xPdwSEKJLFwh3ss45YGyWtZApEPeLHKi6teQPqkiNZCdrupSm1kZCeww1ZB3TytZB0ok5GIVdaH9QIGaqY16IWSNscnLLABB2RZBykrk5gG07iFeff6Ci2zo89rQt7YgGiIzAX6xHt5XZAL7i7g6Ot7ZCiy8PckZAeAGLnqyEweZBzJg3ZCCqt2mUrcmKijrkE0lBDIJkKJUmq3o4ZB0ZBLSNgZD,,0.378723,0.614467,0.158297,0.580425,0.261276,"[{'percentage': '1', 'region': 'Queensland'}]",,,AUD,0,99,1000,1999,0,0,0,1,0,0,0,0
257518053720663,102329728050606,Yes23,"Indigenous communities are calling for constitutional recognition through an advisory voice to Parliament.

It would give Indigenous Australians a say on issues affecting them, leading to better outcomes for Indigenous health, education and quality of life.

86% of Indigenous Australians support it. So should we.

Vote YES in the national referendum for Indigenous constitutional recognition.

Authorised by Dean Parkin, Australians for Indigenous Constitutional Recognition, North Sydney NSW.",2023-07-24,Yes23,https://www.facebook.com/ads/archive/render_ad/?id=257518053720663&access_token=EAArd4ZCxT9FkBAGwLGa0BGnuLzAQR5hdaWwXqHdlCvh6vP3xPdwSEKJLFwh3ss45YGyWtZApEPeLHKi6teQPqkiNZCdrupSm1kZCeww1ZB3TytZB0ok5GIVdaH9QIGaqY16IWSNscnLLABB2RZBykrk5gG07iFeff6Ci2zo89rQt7YgGiIzAX6xHt5XZAL7i7g6Ot7ZCiy8PckZAeAGLnqyEweZBzJg3ZCCqt2mUrcmKijrkE0lBDIJkKJUmq3o4ZB0ZBLSNgZD,,,,,,,,,,AUD,0,99,0,999,,,,,,,,
266583599437239,102329728050606,Yes23,"Great to see politicians from all sides coming together to support a resounding Yes vote! 

Voting to give Indigenous Australians a say over issues that affect them is something that should transcend party politics.

Authorised by Dean Parkin, Australians for Indigenous Constitutional Recognition, North Sydney NSW.",2023-07-23,Yes23,https://www.facebook.com/ads/archive/render_ad/?id=266583599437239&access_token=EAArd4ZCxT9FkBAGwLGa0BGnuLzAQR5hdaWwXqHdlCvh6vP3xPdwSEKJLFwh3ss45YGyWtZApEPeLHKi6teQPqkiNZCdrupSm1kZCeww1ZB3TytZB0ok5GIVdaH9QIGaqY16IWSNscnLLABB2RZBykrk5gG07iFeff6Ci2zo89rQt7YgGiIzAX6xHt5XZAL7i7g6Ot7ZCiy8PckZAeAGLnqyEweZBzJg3ZCCqt2mUrcmKijrkE0lBDIJkKJUmq3o4ZB0ZBLSNgZD,,0.592415,0.407584,0.327014,0.563981,0.109004,"[{'percentage': '1', 'region': 'Western Australia'}]",,,AUD,0,99,0,999,0,0,0,0,0,0,0,1
603391705273172,102329728050606,Yes23,"Great to see politicians from all sides coming together to support a resounding Yes vote! 

Voting to give Indigenous Australians a say over issues that affect them is something that should transcend party politics.

Authorised by Dean Parkin, Australians for Indigenous Constitutional Recognition, North Sydney NSW.",2023-07-23,Yes23,https://www.facebook.com/ads/archive/render_ad/?id=603391705273172&access_token=EAArd4ZCxT9FkBAGwLGa0BGnuLzAQR5hdaWwXqHdlCvh6vP3xPdwSEKJLFwh3ss45YGyWtZApEPeLHKi6teQPqkiNZCdrupSm1kZCeww1ZB3TytZB0ok5GIVdaH9QIGaqY16IWSNscnLLABB2RZBykrk5gG07iFeff6Ci2zo89rQt7YgGiIzAX6xHt5XZAL7i7g6Ot7ZCiy8PckZAeAGLnqyEweZBzJg3ZCCqt2mUrcmKijrkE0lBDIJkKJUmq3o4ZB0ZBLSNgZD,,0.547369,0.436842,0.210526,0.673684,0.11579,"[{'percentage': '1', 'region': 'South Australia'}]",,,AUD,0,99,0,999,0,0,0,0,1,0,0,0
612134497569827,102329728050606,Yes23,"Great to see politicians from all sides coming together to support a resounding Yes vote! 

Voting to give Indigenous Australians a say over issues that affect them is something that should transcend party politics.

Authorised by Dean Parkin, Australians for Indigenous Constitutional Recognition, North Sydney NSW.",2023-07-23,Yes23,https://www.facebook.com/ads/archive/render_ad/?id=612134497569827&access_token=EAArd4ZCxT9FkBAGwLGa0BGnuLzAQR5hdaWwXqHdlCvh6vP3xPdwSEKJLFwh3ss45YGyWtZApEPeLHKi6teQPqkiNZCdrupSm1kZCeww1ZB3TytZB0ok5GIVdaH9QIGaqY16IWSNscnLLABB2RZBykrk5gG07iFeff6Ci2zo89rQt7YgGiIzAX6xHt5XZAL7i7g6Ot7ZCiy8PckZAeAGLnqyEweZBzJg3ZCCqt2mUrcmKijrkE0lBDIJkKJUmq3o4ZB0ZBLSNgZD,,0.64306,0.354107,0.257791,0.566572,0.175637,"[{'percentage': '1', 'region': 'Victoria'}]",,,AUD,0,99,0,999,0,0,0,0,0,0,1,0
711443597459555,102329728050606,Yes23,"Indigenous communities are calling for constitutional recognition through an advisory voice to Parliament.

It would give Indigenous Australians a say on issues affecting them, leading to better outcomes for Indigenous health, education and quality of life.

86% of Indigenous Australians support it. So should we.

Vote YES in the national referendum for Indigenous constitutional recognition.

Authorised by Dean Parkin, Australians for Indigenous Constitutional Recognition, North Sydney NSW.",2023-07-24,Yes23,https://www.facebook.com/ads/archive/render_ad/?id=711443597459555&access_token=EAArd4ZCxT9FkBAGwLGa0BGnuLzAQR5hdaWwXqHdlCvh6vP3xPdwSEKJLFwh3ss45YGyWtZApEPeLHKi6teQPqkiNZCdrupSm1kZCeww1ZB3TytZB0ok5GIVdaH9QIGaqY16IWSNscnLLABB2RZBykrk5gG07iFeff6Ci2zo89rQt7YgGiIzAX6xHt5XZAL7i7g6Ot7ZCiy8PckZAeAGLnqyEweZBzJg3ZCCqt2mUrcmKijrkE0lBDIJkKJUmq3o4ZB0ZBLSNgZD,,0.369231,0.621154,0.139423,0.501924,0.358654,"[{'percentage': '1', 'region': 'New South Wales'}]",,,AUD,0,99,1000,1999,0,1,0,0,0,0,0,0
791644889095899,102329728050606,Yes23,"Listening to people leads to better outcomes on the things that affect their lives. 

Indigenous Australians are asking us to listen now to their call for constitutional recognition and an advisory voice for Indigenous Australians on issues affecting them. 

This will create better outcomes for Indigenous health, education and quality of life.

Vote YES in the national referendum for Indigenous constitutional recognition.

Authorised by Dean Parkin, Australians for Indigenous Constitutional Recognition, North Sydney NSW.",2023-07-24,Yes23,https://www.facebook.com/ads/archive/render_ad/?id=791644889095899&access_token=EAArd4ZCxT9FkBAGwLGa0BGnuLzAQR5hdaWwXqHdlCvh6vP3xPdwSEKJLFwh3ss45YGyWtZApEPeLHKi6teQPqkiNZCdrupSm1kZCeww1ZB3TytZB0ok5GIVdaH9QIGaqY16IWSNscnLLABB2RZBykrk5gG07iFeff6Ci2zo89rQt7YgGiIzAX6xHt5XZAL7i7g6Ot7ZCiy8PckZAeAGLnqyEweZBzJg3ZCCqt2mUrcmKijrkE0lBDIJkKJUmq3o4ZB0ZBLSNgZD,,0.506822,0.489278,0.325535,0.543859,0.130604,"[{'percentage': '1', 'region': 'Australian Capital Territory'}]",,,AUD,0,99,0,999,1,0,0,0,0,0,0,0
1005363590896819,102329728050606,Yes23,"Listening to people leads to better outcomes on the things that affect their lives. 

Indigenous Australians are asking us to listen now to their call for constitutional recognition and an advisory voice for Indigenous Australians on issues affecting them. 

This will create better outcomes for Indigenous health, education and quality of life.

Vote YES in the national referendum for Indigenous constitutional recognition.

Authorised by Dean Parkin, Australians for Indigenous Constitutional Recognition, North Sydney NSW.",2023-07-24,Yes23,https://www.facebook.com/ads/archive/render_ad/?id=1005363590896819&access_token=EAArd4ZCxT9FkBAGwLGa0BGnuLzAQR5hdaWwXqHdlCvh6vP3xPdwSEKJLFwh3ss45YGyWtZApEPeLHKi6teQPqkiNZCdrupSm1kZCeww1ZB3TytZB0ok5GIVdaH9QIGaqY16IWSNscnLLABB2RZBykrk5gG07iFeff6Ci2zo89rQt7YgGiIzAX6xHt5XZAL7i7g6Ot7ZCiy8PckZAeAGLnqyEweZBzJg3ZCCqt2mUrcmKijrkE0lBDIJkKJUmq3o4ZB0ZBLSNgZD,,0.490836,0.490835,0.240327,0.57332,0.186355,"[{'percentage': '1', 'region': 'Tasmania'}]",,,AUD,0,99,1000,1999,0,0,0,0,0,1,0,0
1134742107505858,102329728050606,Yes23,"A ‘Yes’ vote for constitutional recognition for Aboriginal and Torres Strait Islander peoples will help bring the country together.

It’s an invitation for all Australians to be connected to 65,000 years of Indigenous culture through our constitution.

Vote ‘Yes’ for Indigenous constitutional recognition.

Show your support today by pledging to vote Yes: https://action.yes23.com.au/pledge

Authorised by Dean Parkin, Australians for Indigenous Constitutional Recognition, North Sydney NSW.",2023-07-23,Yes23,https://www.facebook.com/ads/archive/render_ad/?id=1134742107505858&access_token=EAArd4ZCxT9FkBAGwLGa0BGnuLzAQR5hdaWwXqHdlCvh6vP3xPdwSEKJLFwh3ss45YGyWtZApEPeLHKi6teQPqkiNZCdrupSm1kZCeww1ZB3TytZB0ok5GIVdaH9QIGaqY16IWSNscnLLABB2RZBykrk5gG07iFeff6Ci2zo89rQt7YgGiIzAX6xHt5XZAL7i7g6Ot7ZCiy8PckZAeAGLnqyEweZBzJg3ZCCqt2mUrcmKijrkE0lBDIJkKJUmq3o4ZB0ZBLSNgZD,,0.442154,0.541811,0.215349,0.485682,0.29897,"[{'percentage': '0.001115', 'region': 'Unknown'}, {'percentage': '0.017837', 'region': 'Australian Capital Territory'}, {'percentage': '0.307692', 'region': 'New South Wales'}, {'percentage': '0.005574', 'region': 'Northern Territory'}, {'percentage': '0.175028', 'region': 'Queensland'}, {'percentage': '0.070234', 'region': 'South Australia'}, {'percentage': '0.026756', 'region': 'Tasmania'}, {'percentage': '0.294314', 'region': 'Victoria'}, {'percentage': '0.101449', 'region': 'Western Australia'}]",,,AUD,0,99,0,999,0.017837,0.307692,0.005574,0.175028,0.070234,0.026756,0.294314,0.101449
1655773508258326,102329728050606,Yes23,"Indigenous communities are calling for constitutional recognition through an advisory voice to Parliament.

It would give Indigenous Australians a say on issues affecting them, leading to better outcomes for Indigenous health, education and quality of life.

86% of Indigenous Australians support it. So should we.

Vote YES in the national referendum for Indigenous constitutional recognition.

Authorised by Dean Parkin, Australians for Indigenous Constitutional Recognition, North Sydney NSW.",2023-07-23,Yes23,https://www.facebook.com/ads/archive/render_ad/?id=1655773508258326&access_token=EAArd4ZCxT9FkBAGwLGa0BGnuLzAQR5hdaWwXqHdlCvh6vP3xPdwSEKJLFwh3ss45YGyWtZApEPeLHKi6teQPqkiNZCdrupSm1kZCeww1ZB3TytZB0ok5GIVdaH9QIGaqY16IWSNscnLLABB2RZBykrk5gG07iFeff6Ci2zo89rQt7YgGiIzAX6xHt5XZAL7i7g6Ot7ZCiy8PckZAeAGLnqyEweZBzJg3ZCCqt2mUrcmKijrkE0lBDIJkKJUmq3o4ZB0ZBLSNgZD,,,,,,,,,,AUD,0,99,0,999,,,,,,,,
813123417200974,102329728050606,Yes23,"Indigenous communities are calling for constitutional recognition through an advisory voice to Parliament.

It would give Indigenous Australians a say on issues affecting them, leading to better outcomes for Indigenous health, education and quality of life.

86% of Indigenous Australians support it. So should we.

Vote YES in the national referendum for Indigenous constitutional recognition.

Authorised by Dean Parkin, Australians for Indigenous Constitutional Recognition, North Sydney NSW.",2023-07-23,Yes23,https://www.facebook.com/ads/archive/render_ad/?id=813123417200974&access_token=EAArd4ZCxT9FkBAGwLGa0BGnuLzAQR5hdaWwXqHdlCvh6vP3xPdwSEKJLFwh3ss45YGyWtZApEPeLHKi6teQPqkiNZCdrupSm1kZCeww1ZB3TytZB0ok5GIVdaH9QIGaqY16IWSNscnLLABB2RZBykrk5gG07iFeff6Ci2zo89rQt7YgGiIzAX6xHt5XZAL7i7g6Ot7ZCiy8PckZAeAGLnqyEweZBzJg3ZCCqt2mUrcmKijrkE0lBDIJkKJUmq3o4ZB0ZBLSNgZD,,0.590444,0.399318,0.184301,0.535836,0.279864,"[{'percentage': '1', 'region': 'Western Australia'}]",,,AUD,0,99,0,999,0,0,0,0,0,0,0,1
838185787663141,102329728050606,Yes23,"Listening to people leads to better outcomes on the things that affect their lives. 

Indigenous Australians are asking us to listen now to their call for constitutional recognition and an advisory voice for Indigenous Australians on issues affecting them. 

This will create better outcomes for Indigenous health, education and quality of life.

Vote YES in the national referendum for Indigenous constitutional recognition.

Authorised by Dean Parkin, Australians for Indigenous Constitutional Recognition, North Sydney NSW.",2023-07-23,Yes23,https://www.facebook.com/ads/archive/render_ad/?id=838185787663141&access_token=EAArd4ZCxT9FkBAGwLGa0BGnuLzAQR5hdaWwXqHdlCvh6vP3xPdwSEKJLFwh3ss45YGyWtZApEPeLHKi6teQPqkiNZCdrupSm1kZCeww1ZB3TytZB0ok5GIVdaH9QIGaqY16IWSNscnLLABB2RZBykrk5gG07iFeff6Ci2zo89rQt7YgGiIzAX6xHt5XZAL7i7g6Ot7ZCiy8PckZAeAGLnqyEweZBzJg3ZCCqt2mUrcmKijrkE0lBDIJkKJUmq3o4ZB0ZBLSNgZD,,0.485632,0.504407,0.336207,0.523373,0.140422,"[{'percentage': '1', 'region': 'Queensland'}]",,,AUD,0,99,5000,5999,0,0,0,1,0,0,0,0
1010584490111855,102329728050606,Yes23,"Great to see politicians from all sides coming together to support a resounding Yes vote! 

Voting to give Indigenous Australians a say over issues that affect them is something that should transcend party politics.

Authorised by Dean Parkin, Australians for Indigenous Constitutional Recognition, North Sydney NSW.",2023-07-24,Yes23,https://www.facebook.com/ads/archive/render_ad/?id=1010584490111855&access_token=EAArd4ZCxT9FkBAGwLGa0BGnuLzAQR5hdaWwXqHdlCvh6vP3xPdwSEKJLFwh3ss45YGyWtZApEPeLHKi6teQPqkiNZCdrupSm1kZCeww1ZB3TytZB0ok5GIVdaH9QIGaqY16IWSNscnLLABB2RZBykrk5gG07iFeff6Ci2zo89rQt7YgGiIzAX6xHt5XZAL7i7g6Ot7ZCiy8PckZAeAGLnqyEweZBzJg3ZCCqt2mUrcmKijrkE0lBDIJkKJUmq3o4ZB0ZBLSNgZD,,,,,,,,,,AUD,0,99,0,999,,,,,,,,
241740868741628,102329728050606,Yes23,"Are you voting Yes at the referendum? 

Aboriginal and Torres Strait Islander communities have called for constitutional recognition through a voice to Parliament. Later this year we all have the opportunity to bring our country together with a resounding Yes vote. 

Will you pledge to vote Yes?

Authorised by Dean Parkin, Australians for Indigenous Constitutional Recognition, North Sydney NSW.",2023-07-23,Yes23,https://www.facebook.com/ads/archive/render_ad/?id=241740868741628&access_token=EAArd4ZCxT9FkBAGwLGa0BGnuLzAQR5hdaWwXqHdlCvh6vP3xPdwSEKJLFwh3ss45YGyWtZApEPeLHKi6teQPqkiNZCdrupSm1kZCeww1ZB3TytZB0ok5GIVdaH9QIGaqY16IWSNscnLLABB2RZBykrk5gG07iFeff6Ci2zo89rQt7YgGiIzAX6xHt5XZAL7i7g6Ot7ZCiy8PckZAeAGLnqyEweZBzJg3ZCCqt2mUrcmKijrkE0lBDIJkKJUmq3o4ZB0ZBLSNgZD,,0.344294,0.613154,0.067698,0.642167,0.290135,"[{'percentage': '0.026667', 'region': 'Australian Capital Territory'}, {'percentage': '0.333333', 'region': 'New South Wales'}, {'percentage': '0.001905', 'region': 'Northern Territory'}, {'percentage': '0.177143', 'region': 'Queensland'}, {'percentage': '0.08', 'region': 'South Australia'}, {'percentage': '0.015238', 'region': 'Tasmania'}, {'percentage': '0.306667', 'region': 'Victoria'}, {'percentage': '0.059048', 'region': 'Western Australia'}]",,,AUD,0,99,0,999,0.026667,0.333333,0.001905,0.177143,0.08,0.015238,0.306667,0.059048
651631023312708,102329728050606,Yes23,"Tens of thousands of people across the country just came together to support the Yes campaign in one day.

Let’s build on the momentum!

Indigenous Australians have called for constitutional recognition through a voice to Parliament. 

Join the growing public support by donating to support the YES campaign.


Authorised by Dean Parkin, Australians for Indigenous Constitutional Recognition, North Sydney NSW.",2023-07-23,Yes23,https://www.facebook.com/ads/archive/render_ad/?id=651631023312708&access_token=EAArd4ZCxT9FkBAGwLGa0BGnuLzAQR5hdaWwXqHdlCvh6vP3xPdwSEKJLFwh3ss45YGyWtZApEPeLHKi6teQPqkiNZCdrupSm1kZCeww1ZB3TytZB0ok5GIVdaH9QIGaqY16IWSNscnLLABB2RZBykrk5gG07iFeff6Ci2zo89rQt7YgGiIzAX6xHt5XZAL7i7g6Ot7ZCiy8PckZAeAGLnqyEweZBzJg3ZCCqt2mUrcmKijrkE0lBDIJkKJUmq3o4ZB0ZBLSNgZD,,0.224633,0.724362,0.082474,0.585728,0.331797,"[{'percentage': '0.046904', 'region': 'Australian Capital Territory'}, {'percentage': '0.36505', 'region': 'New South Wales'}, {'percentage': '0.010721', 'region': 'Northern Territory'}, {'percentage': '0.119807', 'region': 'Queensland'}, {'percentage': '0.061378', 'region': 'South Australia'}, {'percentage': '0.023854', 'region': 'Tasmania'}, {'percentage': '0.303136', 'region': 'Victoria'}, {'percentage': '0.06915', 'region': 'Western Australia'}]",,,AUD,0,99,4000,4999,0.046904,0.36505,0.010721,0.119807,0.061378,0.023854,0.303136,0.06915
961420911809150,102329728050606,Yes23,"A ‘Yes’ vote for Indigenous constitutional recognition will help bring the country together.

Show your solidarity here and now by donating to support the YES campaign.",2023-07-20,Yes23,https://www.facebook.com/ads/archive/render_ad/?id=961420911809150&access_token=EAArd4ZCxT9FkBAGwLGa0BGnuLzAQR5hdaWwXqHdlCvh6vP3xPdwSEKJLFwh3ss45YGyWtZApEPeLHKi6teQPqkiNZCdrupSm1kZCeww1ZB3TytZB0ok5GIVdaH9QIGaqY16IWSNscnLLABB2RZBykrk5gG07iFeff6Ci2zo89rQt7YgGiIzAX6xHt5XZAL7i7g6Ot7ZCiy8PckZAeAGLnqyEweZBzJg3ZCCqt2mUrcmKijrkE0lBDIJkKJUmq3o4ZB0ZBLSNgZD,,0.241354,0.709745,0.066189,0.574221,0.359588,"[{'percentage': '0.049389', 'region': 'Australian Capital Territory'}, {'percentage': '0.35986', 'region': 'New South Wales'}, {'percentage': '0.010995', 'region': 'Northern Territory'}, {'percentage': '0.115881', 'region': 'Queensland'}, {'percentage': '0.063002', 'region': 'South Australia'}, {'percentage': '0.028098', 'region': 'Tasmania'}, {'percentage': '0.302269', 'region': 'Victoria'}, {'percentage': '0.070506', 'region': 'Western Australia'}]",,2023-07-24,AUD,100,199,8000,8999,0.049389,0.35986,0.010995,0.115881,0.063002,0.028098,0.302269,0.070506
798584108671618,102329728050606,Yes23,"Tens of thousands of people across the country just came together to support the Yes campaign in one day.

Let’s build on the momentum!

Indigenous Australians have called for constitutional recognition through a voice to Parliament. 

Join the growing public support by donating to support the YES campaign.",2023-07-20,Yes23,https://www.facebook.com/ads/archive/render_ad/?id=798584108671618&access_token=EAArd4ZCxT9FkBAGwLGa0BGnuLzAQR5hdaWwXqHdlCvh6vP3xPdwSEKJLFwh3ss45YGyWtZApEPeLHKi6teQPqkiNZCdrupSm1kZCeww1ZB3TytZB0ok5GIVdaH9QIGaqY16IWSNscnLLABB2RZBykrk5gG07iFeff6Ci2zo89rQt7YgGiIzAX6xHt5XZAL7i7g6Ot7ZCiy8PckZAeAGLnqyEweZBzJg3ZCCqt2mUrcmKijrkE0lBDIJkKJUmq3o4ZB0ZBLSNgZD,,0.230657,0.727168,0.067627,0.567627,0.364747,"[{'percentage': '0.041756', 'region': 'Australian Capital Territory'}, {'percentage': '0.345817', 'region': 'New South Wales'}, {'percentage': '0.01234', 'region': 'Northern Territory'}, {'percentage': '0.113503', 'region': 'Queensland'}, {'percentage': '0.056249', 'region': 'South Australia'}, {'percentage': '0.024394', 'region': 'Tasmania'}, {'percentage': '0.323289', 'region': 'Victoria'}, {'percentage': '0.082652', 'region': 'Western Australia'}]",,2023-07-24,AUD,100,199,9000,9999,0.041756,0.345817,0.01234,0.113503,0.056249,0.024394,0.323289,0.082652
1006181907181550,102329728050606,Yes23,"Listening to people leads to better outcomes on the things that affect their lives.

Indigenous Australians are asking us to listen now to their call for constitutional recognition and an advisory voice on issues affecting them.

Show your solidarity here and now by donating to support the YES campaign.",2023-07-20,Yes23,https://www.facebook.com/ads/archive/render_ad/?id=1006181907181550&access_token=EAArd4ZCxT9FkBAGwLGa0BGnuLzAQR5hdaWwXqHdlCvh6vP3xPdwSEKJLFwh3ss45YGyWtZApEPeLHKi6teQPqkiNZCdrupSm1kZCeww1ZB3TytZB0ok5GIVdaH9QIGaqY16IWSNscnLLABB2RZBykrk5gG07iFeff6Ci2zo89rQt7YgGiIzAX6xHt5XZAL7i7g6Ot7ZCiy8PckZAeAGLnqyEweZBzJg3ZCCqt2mUrcmKijrkE0lBDIJkKJUmq3o4ZB0ZBLSNgZD,,0.259491,0.687666,0.07085,0.626262,0.302887,"[{'percentage': '0.04413', 'region': 'Australian Capital Territory'}, {'percentage': '0.384633', 'region': 'New South Wales'}, {'percentage': '0.013641', 'region': 'Northern Territory'}, {'percentage': '0.110003', 'region': 'Queensland'}, {'percentage': '0.052757', 'region': 'South Australia'}, {'percentage': '0.022444', 'region': 'Tasmania'}, {'percentage': '0.29037', 'region': 'Victoria'}, {'percentage': '0.082022', 'region': 'Western Australia'}]",,2023-07-24,AUD,700,799,25000,29999,0.04413,0.384633,0.013641,0.110003,0.052757,0.022444,0.29037,0.082022
254551320668767,102329728050606,Yes23,"Listening to people leads to better outcomes on the things that affect their lives.

Indigenous Australians are asking us to listen now to their call for constitutional recognition and an advisory voice on issues affecting them.

Pledge to Vote Yes in this referendum to show your support.",2023-07-20,Yes23,https://www.facebook.com/ads/archive/render_ad/?id=254551320668767&access_token=EAArd4ZCxT9FkBAGwLGa0BGnuLzAQR5hdaWwXqHdlCvh6vP3xPdwSEKJLFwh3ss45YGyWtZApEPeLHKi6teQPqkiNZCdrupSm1kZCeww1ZB3TytZB0ok5GIVdaH9QIGaqY16IWSNscnLLABB2RZBykrk5gG07iFeff6Ci2zo89rQt7YgGiIzAX6xHt5XZAL7i7g6Ot7ZCiy8PckZAeAGLnqyEweZBzJg3ZCCqt2mUrcmKijrkE0lBDIJkKJUmq3o4ZB0ZBLSNgZD,,0.18652,0.772727,0.036834,0.554856,0.408308,"[{'percentage': '0.032334', 'region': 'Australian Capital Territory'}, {'percentage': '0.31388', 'region': 'New South Wales'}, {'percentage': '0.02918', 'region': 'Northern Territory'}, {'percentage': '0.171924', 'region': 'Queensland'}, {'percentage': '0.085962', 'region': 'South Australia'}, {'percentage': '0.033123', 'region': 'Tasmania'}, {'percentage': '0.26183', 'region': 'Victoria'}, {'percentage': '0.071767', 'region': 'Western Australia'}]",,,AUD,0,99,1000,1999,0.032334,0.31388,0.02918,0.171924,0.085962,0.033123,0.26183,0.071767
